date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:36	1608/1608	---M--	200	added ('OK')	image/png	etag:%226b2ee3003794a3123b8c7de168829a0e:1721918413.815652%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-57x57.-AxG_t42.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-57x57.-AxG_t42.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:36	1656/1656	---M--	200	added ('OK')	image/png	etag:%22d11af54722432641d66a21c6eb3952be:1721381576.829755%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-60x60.ILa7MWt7.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-60x60.ILa7MWt7.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:36	1914/1914	---M--	200	added ('OK')	image/png	etag:%22e366d6f2785c2f3142239e95a7158919:1721918407.311337%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-72x72.F_f7w1vf.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-72x72.F_f7w1vf.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:37	2059/2059	---M--	200	added ('OK')	image/png	etag:%22d7b57e17ff26c6d9895826a65ce2a4a2:1721381585.200103%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-76x76.hr7oqalx.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-76x76.hr7oqalx.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:37	2853/2853	---M--	200	added ('OK')	image/png	etag:%2272e2ec65ea94475e9cddc99c05341c4c:1721381583.818949%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-114x114.jRQzznwg.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-114x114.jRQzznwg.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:37	3032/3032	---M--	200	added ('OK')	image/png	etag:%2216583da50bedf503e657992e72da2c21:1721918417.778443%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-120x120.cw-nOAMF.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-120x120.cw-nOAMF.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:38	3426/3426	---M--	200	added ('OK')	image/png	etag:%228b58c3f270df58f03a76fa85e764603a:1721381582.404251%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-144x144.L-cTvQ-Q.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-144x144.L-cTvQ-Q.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:38	3750/3750	---M--	200	added ('OK')	image/png	etag:%224798980de15bb41bcb481942d74bf325:1721918409.226846%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-152x152.BziCI1O0.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-152x152.BziCI1O0.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:38	4007/4007	---M--	200	added ('OK')	image/png	etag:%222b0a4646340d4db39c6adacf628ba472:1721381579.157201%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-167x167.vaZsCTWr.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-167x167.vaZsCTWr.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:38	4421/4421	---M--	200	added ('OK')	image/png	etag:%2207c20622a3c7d0ca6beb73eea3af0f07:1721381589.92006%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-180x180.6SYS7ADt.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-180x180.6SYS7ADt.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:38	27290/27290	---M--	200	added ('OK')	image/png	etag:%2252c769d09f8ae632baf7fec89d62988a:1721918419.108523%22	https://article.bildstatic.de/assets/static/apple-touch-icon-sportbild-1024x1024.gzK6z6mP.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-sportbild-1024x1024.gzK6z6mP.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:39	17717/17717	---M--	200	added ('OK')	image/jpeg	etag:%224ba8a06ebb9db65bf3ffd7366a2b795c:1721296293.43888%22	https://article.bildstatic.de/assets/static/social-fallback.0BNInwXQ.jpg	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/social-fallback.0BNInwXQ.jpg	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:39	1129/1129	---M--	200	added ('OK')	image/png	etag:%226b1e9ea6b9b65da891db1978f2bce38f:1721822232.236235%22	https://article.bildstatic.de/assets/static/BILD-Logo.UgCebrP5.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/BILD-Logo.UgCebrP5.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:39	3470/3470	---M--	200	added ('OK')	image/png	etag:%226310b90f41b95c062da92693b0a9e659:1721918410.249928%22	https://article.bildstatic.de/assets/static/SportBILD-Logo.W2tcmt26.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/SportBILD-Logo.W2tcmt26.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:40	2136/2136	---M--	200	added ('OK')	image/png	etag:%222936f2d1c8a21b1cd4b5217656aa491e:1721918411.562457%22	https://article.bildstatic.de/assets/static/fallback-bild.FyCDIPfs.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/fallback-bild.FyCDIPfs.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:40	4101/4101	---M--	200	added ('OK')	image/png	etag:%2224cb58e24e714812b7e06f9974b48b6b:1721918408.971296%22	https://article.bildstatic.de/assets/static/fallback-sportbild.Um_ovVDQ.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/fallback-sportbild.Um_ovVDQ.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:41	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/lazy-chunk-KLgWqhxu.js	C:/My%20Web%20Sites/bild/m.bild.de/lazy-chunk-KLgWqhxu.3c.delayed	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:41	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:41	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/this.fullUrl	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/this.fullUrl	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:41	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/this.successUrl	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/this.successUrl	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:42	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-o_OdJ-vO.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-o_OdJ-vO.js	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:42	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-ByymhJ1A.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-ByymhJ1A.js	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:42	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-mCDgCS4m.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-mCDgCS4m.js	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:43	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-cJNS9fHV.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-cJNS9fHV.js	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:44	10/10	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jul%202024%2017:34:43%20GMT	https://article.bildstatic.de/robots.txt		(from https://article.bildstatic.de/assets/static/pages.ins3GHsW.css)
